user_id,age,occupation,gender
51833,25,college/grad student,M
41042,30,executive/managerial,M
32075,31,K-12 student,F
18506,36,clerical/admin,F
10939,28,scientist,M
64056,30,college/grad student,M
18540,30,sales/marketing,M
24362,36,technician/engineer,M
10690,34,programmer,M
22333,26,executive/managerial,M
46170,29,college/grad student,M
11582,28,college/grad student,M
48170,34,college/grad student,M
40482,34,college/grad student,M
20366,30,executive/managerial,M
36014,29,other or not specified,M
53215,30,executive/managerial,M
37187,25,other or not specified,M
52401,30,college/grad student,M
44285,31,self-employed,M
18952,31,college/grad student,M
42732,33,executive/managerial,M
38663,26,sales/marketing,F
48160,29,scientist,M
13601,11,sales/marketing,M
7821,34,college/grad student,M
20934,27,other or not specified,M
63253,31,college/grad student,M
4985,32,self-employed,F
18912,25,scientist,M
17288,29,scientist,M
35026,33,college/grad student,M
64955,28,executive/managerial,M
11288,14,sales/marketing,F
1826,30,college/grad student,F
35977,18,K-12 student,M
43527,33,scientist,M
25236,32,scientist,M
9476,23,college/grad student,M
17739,29,executive/managerial,M
29279,33,self-employed,M
26297,29,scientist,M
9514,27,sales/marketing,M
28630,27,artist,M
39307,32,sales/marketing,M
18525,31,executive/managerial,M
15380,29,college/grad student,M
25624,30,college/grad student,M
61537,47,lawyer,M
25519,33,academic/educator,M
27040,26,self-employed,F
31829,30,scientist,M
3265,27,academic/educator,M
54872,34,other or not specified,M
56997,29,college/grad student,F
3389,25,homemaker,F
52130,31,scientist,M
37959,23,writer,M
37526,20,sales/marketing,M
61491,30,programmer,M
40489,30,sales/marketing,M
50879,66,executive/managerial,M
52041,32,executive/managerial,M
9193,29,sales/marketing,M
31058,29,executive/managerial,M
59635,27,executive/managerial,M
17904,25,executive/managerial,M
34430,18,college/grad student,M
13083,25,college/grad student,M
60495,33,scientist,M
40035,29,college/grad student,F
7500,27,college/grad student,M
5951,32,self-employed,M
2998,32,homemaker,F
13387,28,scientist,M
58507,53,scientist,M
7844,28,tradesman/craftsman,M
23168,30,college/grad student,M
64829,32,executive/managerial,M
46083,27,other or not specified,M
30843,65,retired,M
16533,28,sales/marketing,M
13275,28,college/grad student,M
30506,27,college/grad student,M
28582,21,K-12 student,M
64796,34,other or not specified,M
15372,32,executive/managerial,M
30846,25,college/grad student,M
4712,11,K-12 student,M
9693,18,homemaker,M
20078,27,other or not specified,M
10864,28,college/grad student,M
41893,26,college/grad student,M
43250,29,artist,M
29727,21,sales/marketing,M
21230,30,other or not specified,M
18536,26,other or not specified,F
11535,14,K-12 student,M
18417,31,executive/managerial,M
17976,28,other or not specified,M
6059,28,artist,F
39054,34,self-employed,M
44177,25,executive/managerial,M
44535,33,self-employed,F
57054,28,college/grad student,M
57659,30,executive/managerial,M
18544,31,college/grad student,M
52323,31,college/grad student,F
60491,29,scientist,M
36838,42,executive/managerial,M
29104,25,college/grad student,M
12897,28,executive/managerial,M
5267,36,academic/educator,M
61022,32,homemaker,M
10486,30,artist,M
12975,32,sales/marketing,M
42774,29,other or not specified,M
15885,27,executive/managerial,M
23568,28,college/grad student,M
64619,32,college/grad student,M
21938,24,clerical/admin,M
29318,28,self-employed,M
40978,61,retired,F
36202,34,executive/managerial,M
20427,29,college/grad student,M
14308,34,college/grad student,M
55697,27,sales/marketing,M
8021,34,executive/managerial,M
33727,28,other or not specified,M
5397,33,college/grad student,M
12994,30,scientist,F
41467,28,executive/managerial,M
46953,18,K-12 student,M
54050,33,executive/managerial,M
7364,31,college/grad student,F
55462,33,college/grad student,M
63193,34,scientist,M
23307,32,scientist,M
29503,41,executive/managerial,M
31957,31,executive/managerial,M
6017,34,college/grad student,M
39575,33,college/grad student,M
53102,32,college/grad student,F
35549,29,scientist,M
7766,29,executive/managerial,M
44001,28,other or not specified,M
14251,33,executive/managerial,M
52917,29,college/grad student,M
18228,30,sales/marketing,M
30940,31,sales/marketing,M
43341,28,college/grad student,M
24328,31,homemaker,F
38320,28,other or not specified,M
15671,25,scientist,M
38732,32,college/grad student,M
12536,26,college/grad student,M
28259,32,college/grad student,M
31262,28,executive/managerial,M
20413,28,sales/marketing,M
10586,39,college/grad student,M
52991,20,sales/marketing,M
17331,21,other or not specified,M
5569,27,college/grad student,M
22625,28,academic/educator,F
9097,32,executive/managerial,M
16050,28,artist,F
44787,31,executive/managerial,M
63563,31,executive/managerial,M
15692,25,executive/managerial,M
9676,27,other or not specified,M
7992,30,self-employed,M
17784,28,homemaker,M
50499,33,K-12 student,M
13059,31,executive/managerial,M
37077,24,sales/marketing,M
8735,27,scientist,M
24911,29,college/grad student,M
39620,34,executive/managerial,M
39443,28,other or not specified,F
13961,25,executive/managerial,M
48795,27,college/grad student,M
19958,30,college/grad student,M
8969,18,sales/marketing,F
50912,27,sales/marketing,M
54015,28,college/grad student,M
48886,23,sales/marketing,M
15689,30,college/grad student,M
4883,55,executive/managerial,M
61215,34,scientist,F
64214,21,self-employed,F
49933,28,college/grad student,M
57837,29,executive/managerial,M
53116,44,sales/marketing,M
45309,34,scientist,M
24148,27,K-12 student,F
24752,61,other or not specified,F
19405,29,retired,M
52031,21,self-employed,F
47795,27,programmer,M
44566,29,college/grad student,M
17952,30,college/grad student,F
12849,31,sales/marketing,F
50689,29,executive/managerial,M
57760,34,college/grad student,M
61392,30,executive/managerial,F
49893,30,scientist,M
10542,28,scientist,M
18000,50,retired,F
36284,27,executive/managerial,M
45814,22,scientist,M
39925,19,artist,M
13667,34,college/grad student,M
40086,33,clerical/admin,M
25663,53,executive/managerial,M
47165,30,college/grad student,M
56179,27,college/grad student,M
1683,33,college/grad student,M
17927,29,sales/marketing,F
61167,32,self-employed,M
22488,25,other or not specified,M
36610,34,college/grad student,F
54557,29,executive/managerial,M
39108,30,scientist,M
4124,41,programmer,M
35680,33,academic/educator,F
63424,27,executive/managerial,M
9665,26,executive/managerial,M
61518,31,sales/marketing,M
31381,25,lawyer,F
37372,30,scientist,M
36871,32,college/grad student,M
15225,25,college/grad student,M
43425,31,college/grad student,M
50023,30,executive/managerial,M
18133,25,sales/marketing,M
47479,34,K-12 student,M
36877,18,K-12 student,F
64113,26,executive/managerial,M
28192,19,clerical/admin,M
36806,26,K-12 student,M
65342,30,college/grad student,M
54444,34,other or not specified,M
59743,27,college/grad student,M
37337,33,scientist,M
37901,31,retired,F
50488,32,sales/marketing,M
7208,29,sales/marketing,M
33816,30,executive/managerial,M
13740,28,executive/managerial,M
4112,34,executive/managerial,M
27663,53,other or not specified,F
64882,45,clerical/admin,M
31585,29,college/grad student,M
55415,30,executive/managerial,M
24260,30,self-employed,M
53704,31,college/grad student,M
25221,31,clerical/admin,M
53241,41,other or not specified,F
37871,32,executive/managerial,M
45175,32,clerical/admin,M
34343,24,K-12 student,M
23910,27,homemaker,F
26053,34,executive/managerial,M
13093,31,college/grad student,M
30402,32,executive/managerial,M
48309,16,scientist,M
15416,32,programmer,M
27709,22,college/grad student,M
7853,25,other or not specified,M
23749,25,sales/marketing,M
9994,28,executive/managerial,M
60697,34,self-employed,M
52125,34,executive/managerial,M
54373,29,executive/managerial,M
35048,34,college/grad student,M
25054,32,college/grad student,M
48518,31,technician/engineer,M
45706,21,sales/marketing,F
28789,27,sales/marketing,M
36607,34,sales/marketing,M
21450,28,executive/managerial,M
62658,32,college/grad student,M
44155,33,college/grad student,M
51031,26,doctor/health care,M
24884,25,sales/marketing,M
22436,25,executive/managerial,M
56479,32,college/grad student,M
22281,32,executive/managerial,M
17754,21,scientist,M
63777,31,scientist,M
11982,33,homemaker,M
55785,33,executive/managerial,M
28641,33,scientist,F
49329,30,college/grad student,M
46129,39,technician/engineer,M
59840,26,college/grad student,M
65136,25,homemaker,M
12843,33,executive/managerial,M
29344,25,other or not specified,F
60735,31,college/grad student,M
4903,30,sales/marketing,M
54218,21,K-12 student,M
2550,21,college/grad student,M
61300,33,other or not specified,F
20464,31,other or not specified,M
61312,34,executive/managerial,M
8061,29,college/grad student,M
60812,38,executive/managerial,F
34049,30,college/grad student,M
51776,25,sales/marketing,M
19208,34,self-employed,M
19139,31,scientist,M
35029,25,college/grad student,M
62972,32,other or not specified,M
43233,18,scientist,M
53570,29,self-employed,F
55877,29,college/grad student,M
23243,29,executive/managerial,M
52409,28,college/grad student,F
29585,30,other or not specified,M
52271,21,K-12 student,M
20599,25,self-employed,M
39220,30,other or not specified,M
44802,33,sales/marketing,M
40312,28,executive/managerial,M
56734,27,college/grad student,M
31123,29,college/grad student,M
13708,27,sales/marketing,M
31163,29,scientist,M
39301,32,other or not specified,M
12291,18,sales/marketing,M
21682,33,K-12 student,M
16867,31,sales/marketing,M
59333,34,executive/managerial,M
11140,29,academic/educator,F
24620,30,self-employed,M
57242,33,homemaker,M
54585,33,college/grad student,M
31560,32,college/grad student,M
26933,25,executive/managerial,M
5429,26,executive/managerial,M
15226,29,college/grad student,M
4417,30,sales/marketing,M
63140,33,executive/managerial,M
28635,26,scientist,M
16557,31,academic/educator,F
43322,30,college/grad student,M
29115,34,artist,F
27576,28,college/grad student,M
3398,26,scientist,M
29400,29,college/grad student,M
45776,31,sales/marketing,M
50267,28,college/grad student,M
10497,21,sales/marketing,M
49503,31,K-12 student,M
37237,26,self-employed,M
48052,30,college/grad student,M
40203,26,executive/managerial,M
62558,24,retired,M
12041,81,executive/managerial,M
27994,30,college/grad student,M
19504,28,sales/marketing,M
7142,32,executive/managerial,M
38642,35,clerical/admin,M
13113,32,college/grad student,M
41187,29,college/grad student,M
3340,21,college/grad student,M
3902,32,college/grad student,M
23613,25,customer service,M
20398,28,sales/marketing,M
33356,33,sales/marketing,M
23659,28,executive/managerial,M
21221,29,programmer,F
31518,26,college/grad student,M
36937,55,executive/managerial,M
30953,27,executive/managerial,M
48904,32,sales/marketing,M
30078,30,other or not specified,M
36527,31,sales/marketing,M
7417,27,K-12 student,M
53075,41,other or not specified,M
41849,28,college/grad student,M
33382,33,scientist,M
12473,31,homemaker,M
40546,27,executive/managerial,M
13982,22,other or not specified,F
39340,33,technician/engineer,M
33226,26,college/grad student,F
11863,19,scientist,M
64607,33,college/grad student,M
39409,32,executive/managerial,M
32231,30,doctor/health care,M
39037,31,sales/marketing,F
11981,28,homemaker,M
13331,28,college/grad student,M
21084,74,doctor/health care,M
18083,22,sales/marketing,M
40083,32,executive/managerial,M
29256,33,college/grad student,M
37942,32,sales/marketing,M
52511,34,other or not specified,M
26928,34,executive/managerial,M
1853,27,college/grad student,M
32142,32,technician/engineer,M
45120,18,sales/marketing,M
46178,34,executive/managerial,M
64386,33,executive/managerial,M
47944,25,other or not specified,M
61020,29,college/grad student,M
39106,26,self-employed,M
57383,30,executive/managerial,M
24441,26,other or not specified,M
16964,32,college/grad student,M
6480,34,self-employed,M
4464,25,K-12 student,F
25740,18,artist,M
30967,25,artist,F
38550,30,scientist,M
62248,22,scientist,M
4685,18,K-12 student,M
48617,28,scientist,M
61220,32,scientist,M
13439,31,college/grad student,M
7476,31,college/grad student,F
44117,31,retired,F
10152,29,college/grad student,M
64716,34,executive/managerial,M
60768,30,tradesman/craftsman,M
58088,32,sales/marketing,M
18372,30,sales/marketing,M
18042,32,college/grad student,M
49373,34,college/grad student,M
49776,31,homemaker,F
46258,34,writer,M
59497,32,scientist,M
12824,28,executive/managerial,M
21247,25,executive/managerial,M
30343,31,other or not specified,M
28321,87,scientist,M
34782,30,scientist,M
54638,34,college/grad student,M
54849,25,executive/managerial,M
16449,27,customer service,M
37581,27,homemaker,M
56964,31,college/grad student,M
24241,29,college/grad student,M
42326,30,college/grad student,M
47301,23,college/grad student,M
20597,33,academic/educator,F
7734,30,sales/marketing,M
55614,84,self-employed,F
28806,26,homemaker,M
37798,30,college/grad student,M
59063,31,college/grad student,M
56699,32,sales/marketing,M
51481,28,technician/engineer,M
61897,25,sales/marketing,M
29395,19,sales/marketing,M
1729,26,clerical/admin,M
28920,31,scientist,M
23888,33,sales/marketing,M
25784,51,self-employed,F
59493,60,executive/managerial,F
43756,33,sales/marketing,M
1548,28,sales/marketing,F
21684,26,other or not specified,M
40354,33,executive/managerial,M
33663,28,college/grad student,M
13425,26,college/grad student,M
43485,30,college/grad student,M
52757,30,K-12 student,F
14270,34,college/grad student,F
17177,29,executive/managerial,M
51818,27,self-employed,M
37895,37,other or not specified,M
11088,34,sales/marketing,M
31812,30,academic/educator,M
38915,28,college/grad student,M
41151,27,other or not specified,F
11450,33,sales/marketing,F
54900,27,college/grad student,M
12108,29,college/grad student,M
62956,30,executive/managerial,M
19643,25,scientist,M
28819,26,college/grad student,M
22354,31,sales/marketing,M
63908,29,clerical/admin,M
11711,30,executive/managerial,M
30432,27,executive/managerial,M
40951,34,homemaker,F
23304,30,college/grad student,M
15341,26,college/grad student,M
44029,34,executive/managerial,M
15127,30,executive/managerial,M
16756,34,executive/managerial,M
57023,19,self-employed,M
19446,29,college/grad student,M
61624,30,executive/managerial,M
21228,34,artist,F
20449,30,executive/managerial,M
6456,28,academic/educator,F
24847,26,executive/managerial,M
26374,32,self-employed,M
47930,34,other or not specified,M
55571,31,scientist,F
8343,34,college/grad student,M
5977,33,college/grad student,F
40403,26,K-12 student,M
50090,33,scientist,M
39492,25,executive/managerial,M
41763,31,scientist,M
49804,25,other or not specified,M
